season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s02,e18,c01,u006,Amber,I want you Drake.,Powerful,"['Amber', 'Dr. Remore', 'Dr. Remore']",3
s02,e18,c01,u007,Dr. Drake Ramoray,I know you do but you and I can never be together that way.,Neutral,"['Dr. Remore', 'Amber', 'Amber', 'Dr. Remore']",4
s02,e18,c01,u009,Dr. Drake Ramoray,There's something I never told you Amber. I'm actually your half- brother.,Neutral,"['Dr. Remore', 'Amber', 'Dr. Remore']",3
s02,e18,c01,u011,Joey Tribbiani,"Well, I get the medical award for separating the siamese twins. Then Amber and I go to Venezuela to meet our other half-brother, Ramone. And that's where I find the world's biggest emerald. It's really big but it's cursed.",Neutral,"['Amber', 'Joey Tribbiani', 'Dr. Remore', 'Amber', 'Ramone', 'Ramone']",6
s02,e18,c02,u002,Chandler Bing,"Phoebs, play with meeee.",Joyful,['Phoebe Buffay'],1
s02,e18,c02,u004,Chandler Bing,"Ya know Phoebs, don't feel so bad for 'em. After they're done playing, I break out the little plastic women and everybody has a pretty good time.",Joyful,"['#GENERAL#', 'Chandler Bing']",2
s02,e18,c02,u005,Phoebe Buffay,Why don't you play with your roommate?,Neutral,"['Chandler Bing', 'Chandler Bing']",2
s02,e18,c02,u006,Chandler Bing,"Ah he's a, he's not a big fan of foosball.",Peaceful,"['Eddie Menuek', 'Eddie Menuek', 'Eddie Menuek']",3
s02,e18,c02,u007,Phoebe Buffay,"Uh oh, ooh, are we not getting along with the new boy?",Neutral,"['Chandler Bing', 'Eddie Menuek']",2
s02,e18,c02,u008,Chandler Bing,"No he's, he's alright, just uh, he spends most of his time in his room.",Peaceful,"['Eddie Menuek', 'Eddie Menuek', 'Eddie Menuek', 'Eddie Menuek', 'Eddie Menuek']",5
s02,e18,c02,u009,Phoebe Buffay,"Maybe that's because you haven't taken the time to get to know him. Let's remedy that, shall we?",Powerful,"['Phoebe Buffay', 'Chandler Bing']",2
s02,e18,c02,u010,Chandler Bing,We don't need to remedy that.,Scared,"['Phoebe Buffay', 'Chandler Bing']",2
s02,e18,c02,u013,Phoebe Buffay,"Hi, um, I just thought that it would be fun if the three of us had some beers and got to know each other.",Peaceful,"['Phoebe Buffay', 'Eddie Menuek', 'Phoebe Buffay', 'Chandler Bing']",4
s02,e18,c02,u015,Phoebe Buffay,"Oh good, ok. Oh nooo, I have to go because I'm late for my um, Green Eggs and Ham discussion group. Um tonight it's why he would not eat them on a train. Have fun bye.",Joyful,"['Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay']",3
s02,e18,c02,u017,Phoebe Buffay,"I know, yeah. Ok, talk to him.",Powerful,['Eddie Menuek'],1
s02,e18,c02,u018,Chandler Bing,"So, you uh, you think that Speed Racer guy gets a lot of tickets er?",Scared,"['Eddie Menuek', 'Eddie Menuek']",2
s02,e18,c03,u003,Chandler Bing,What're you kidding? I broke up with her. She actually thought that Sean Penn was the capital of Cambodia.,Mad,"['Chandler Bing', ""Chandler's girlfriend""]",2
s02,e18,c03,u004,Eddie Menuek,"That's good man, when everybody knows that the uh, the capital of Cambodia is uh...",Neutral,['Chandler Bing'],1
s02,e18,c03,u005,Chandler Bing,Well it's not Sean Penn.,Joyful,['#OTHER#'],1
s02,e18,c03,u006,Eddie Menuek,"Not Sean Penn. Alright, I, I've got a funny one, alright. My last girlfriend Tilly. Ok, we're eating breakfast, right, and I made all these pancakes, there was like 50 pancakes right. And all of the sudden she turns to me, alright, and she says, 'Eddie.' I say, 'yeah,' she says, 'Eddie, I don't want to see you anymore.' And it was literally like she had reached into my chest, ripped out my heart, and smeared it all over my life, ya know. And now there's like this incredible abyss, ya know, and I'm falling and I keep falling and I don't think I'm ever gonna stop. That uh, wasn't such a funny story, was it?",Joyful,"['Eddie Menuek', 'Eddie Menuek', '#OTHER#']",3
s02,e18,c04,u003,Richard Burke,"Phoebe's got another job, right?",Neutral,['Phoebe Buffay'],1
s02,e18,c04,u005,Phoebe Buffay,I know.,Neutral,['Phoebe Buffay'],1
s02,e18,c04,u006,Ross Geller,"Well, we should probably get going.",Neutral,"['Ross Geller', '#GENERAL#', 'Rachel Green']",3
s02,e18,c04,u007,Richard Burke,"Um, we should go too, I got patients at 8 in the moring.",Neutral,"['Richard Burke', 'Monica Geller', 'Richard Burke']",3
s02,e18,c04,u008,Monica Geller,"Ya know, I was thinking. Ya know how we always stay at your apartment? Well, I thought maybe tonight we'd stay at my place.",Neutral,"['Richard Burke', 'Richard Burke', '#GENERAL#', 'Monica Geller', 'Richard Burke']",5
s02,e18,c04,u009,Richard Burke,"I don't know, I don't have my jammies.",Neutral,"['Richard Burke', 'Richard Burke', 'Richard Burke']",3
s02,e18,c04,u010,Monica Geller,"Well, maybe you don't need them.",Neutral,"['Richard Burke', 'Non-Entity']",2
s02,e18,c04,u011,Ross Geller,"My baby sister, ladies and gentlemen.",Neutral,"['Ross Geller', 'Monica Geller']",2
s02,e18,c04,u012,Monica Geller,"Shut up, I'm happy.",Joyful,['Monica Geller'],1
s02,e18,c04,u013,Phoebe Buffay,"Oh, this is so nice. Alright I have to make a speech. I just wanna say that of all the guys that Monica has been with, and that is a lot, I like you the best.",Joyful,['Phoebe Buffay'],1
s02,e18,c04,u016,Richard Burke,"Hear that? She likes me best, and apparently there've been a lot.",Sad,"['Phoebe Buffay', 'Richard Burke']",2
s02,e18,c04,u017,Monica Geller,"Not a lot, Phoebe's kidding, Phoebe's crazy.",Sad,"['Phoebe Buffay', 'Phoebe Buffay']",2
s02,e18,c04,u018,Rachel Green,Phoebe's dead.,Sad,['Phoebe Buffay'],1
s02,e18,c05,u004,Tilly,I'm looking for Eddie Minowick.,Neutral,"['Tilly', 'Eddie Minowick']",2
s02,e18,c05,u005,Chandler Bing,"Oh, uh, he's not here right now, uh, I'm Chandler, can I take a message, or, or a fishtank?",Neutral,"['Eddie Menuek', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing']",4
s02,e18,c05,u008,Tilly,I'm Tilly.,Neutral,"['Tilly', 'Tilly']",2
s02,e18,c05,u010,Tilly,I gather by that oh that he told you about me.,Neutral,"['Tilly', 'Eddie Menuek', 'Chandler Bing', 'Tilly']",4
s02,e18,c05,u011,Chandler Bing,"Oh yeah, your uh, name came up in a uh, conversation that terrified me to my very soul.",Scared,"['Tilly', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing']",4
s02,e18,c05,u012,Tilly,He's kind of intense huh?,Powerful,['Eddie Menuek'],1
s02,e18,c05,u013,Chandler Bing,"Yes. Hey, can I ask you, is Eddie a little...",Neutral,"['Chandler Bing', 'Tilly', 'Eddie Menuek']",3
s02,e18,c05,u015,Chandler Bing,Bit country? C'mon in here you roomie.,Neutral,['Eddie Menuek'],1
s02,e18,c05,u016,Eddie Menuek,Hello Tilly.,Neutral,['Tilly'],1
s02,e18,c05,u017,Tilly,"Eddie, I just came by to drop off your tank.",Neutral,"['Eddie Menuek', 'Tilly', 'Eddie Menuek']",3
s02,e18,c05,u019,Tilly,"Well, ok then. I'm gonna go. Bye.",Neutral,['Tilly'],1
s02,e18,c05,u022,Chandler Bing,"So, we gettin' a fish?",Neutral,"['Tilly', 'Eddie Menuek', 'Chandler Bing']",3
s02,e18,c05,u023,Eddie Menuek,You had sex with her didn't you?,Mad,"['Chandler Bing', 'Tilly', 'Chandler Bing']",3
s02,e18,c06,u003,Phoebe Buffay,"Oh, ooh, Soap Opera Digest, oh that's one of my favorite digests.",Joyful,['Phoebe Buffay'],1
s02,e18,c06,u005,Phoebe Buffay,"Ok, ok, ok. Ooh, hey 'new doc on the block, Days of Our Lives' Joey Tribbiani.' Ooh, cool picture.",Joyful,"['#GENERAL#', 'Joey Tribbiani']",2
s02,e18,c06,u006,Joey Tribbiani,"Ooh, I look good.",Joyful,['Joey Tribbiani'],1
s02,e18,c06,u007,Phoebe Buffay,"Hey is this true, that you write a lot of your own lines?",Peaceful,"['Joey Tribbiani', 'Joey Tribbiani']",2
s02,e18,c06,u008,Joey Tribbiani,"Uh, well, kinda yeah. Like, remember last week when Alex was in the accident? Well the line in the script was, 'If we don't get this woman to a hospital, she's going to die.' But I made it, ' If this woman doesn't get to a hospital, she's not gonna live.'",Peaceful,['Alex'],1
s02,e18,c06,u009,Phoebe Buffay,"Ohh, ok, I see what you did there. Aren't you afraid though, that the writers are gonna be kinda mad when they read this?",Peaceful,"['Joey Tribbiani', '#GENERAL#']",2
s02,e18,c07,u002,Writer,"Makes up most of his lines. Son-of-a-. Yeah, well, write this jerkweed.",No emotion available,['Joey Tribbiani'],1
s02,e18,c08,u002,Joey Tribbiani,"I fall down an elevator shaft? What the hell does this mean, I fall down an elevator shaft?",Mad,['Joey Tribbiani'],1
s02,e18,c08,u003,Delivery Guy,"Uhh, I don't know, I just bring the scripts.",Neutral,"['Delivery Guy', 'Delivery Guy']",2
s02,e18,c08,u004,Joey Tribbiani,"They can't kill me, I'm Francesca's long lost son.",Mad,"['#GENERAL#', 'Joey Tribbiani', 'Joey Tribbiani', 'Francesca', 'Joey Tribbiani']",5
s02,e18,c08,u005,Delivery Guy,Right. Could you sign this?,Neutral,['Joey Tribbiani'],1
s02,e18,c08,u006,Joey Tribbiani,"No. No way, I'm not signing that.",Mad,['Joey Tribbiani'],1
s02,e18,c08,u007,Delivery Guy,I don't think that's gonna affect the plot of the show.,Neutral,['Delivery Guy'],1
s02,e18,c08,u008,Joey Tribbiani,How can they do this to me?,Mad,"['#GENERAL#', 'Joey Tribbiani']",2
s02,e18,c09,u002,Monica Geller,"Well it wasn't that many guys. I mean, if you consider how many guys there actually are, it's a very small percentage.",Neutral,"['Monica Geller', 'Rachel Green']",2
s02,e18,c09,u003,Rachel Green,"Hey, it's not that big a deal, I was just curious.",Neutral,['Rachel Green'],1
s02,e18,c09,u006,Monica Geller,"Alright, before I tell you, uh, why don't you tell me how many women you've been with.",Scared,"['Monica Geller', 'Richard Burke', 'Richard Burke', 'Monica Geller']",4
s02,e18,c09,u009,Richard Burke,"Well, I mean what can I say? I, I was married to Barbara for 30 years. She was my high school sweetheart, now you, that's two.",Neutral,"['Richard Burke', 'Richard Burke', 'Barbara']",3
s02,e18,c09,u010,Monica Geller,"Two it is. Ok, time for bed, I'm gonna go brush my teeth.",Neutral,"['Monica Geller', 'Monica Geller']",2
s02,e18,c09,u011,Richard Burke,"Woah, woah, no wait a minute now. C'mon it's your turn. Oh c'mon. Ya know, I don't need the actual number, just a ballpark.",Joyful,['Monica Geller'],1
s02,e18,c09,u013,Rachel Green,"Wow, I am so glad I'm not Monica right now.",Joyful,"['Rachel Green', 'Rachel Green', 'Monica Geller']",3
s02,e18,c09,u014,Ross Geller,"Tell me about it. So what, what's your magic number?",Scared,['Rachel Green'],1
s02,e18,c09,u016,Ross Geller,"C'mon, you know everyone I've been with. All, both of them.",Mad,"['#GENERAL#', 'Rachel Green']",2
s02,e18,c09,u017,Rachel Green,"Well, there's you.",Sad,['Ross Geller'],1
s02,e18,c09,u019,Rachel Green,"Ok, uh, Billy Dreskin, Pete Carney, Barry, and uh, oh, Paolo.",Scared,"['Billy Dreskin', 'Pete Carney', 'Barry Farber', 'Paolo']",4
s02,e18,c09,u021,Rachel Green,"Oh honey, are you jealous of Paolo? Oh, c'mon, I'm so much happier with you than I ever was with him.",Sad,"['Rachel Green', 'Ross Geller', 'Rachel Green', 'Paolo']",4
s02,e18,c09,u023,Rachel Green,"Oh please. That Paolo thing was barely a relationship. All it really was was just, ya know, meaningless animal sex. Ok, ya know, that sounded soooo much better in my head.",Scared,['Paolo'],1
s02,e18,c10,u002,Chandler Bing,"Eddie, I didn't sleep with your ex-girlfriend.",Mad,"['Eddie Menuek', 'Chandler Bing', 'Eddie Menuek']",3
s02,e18,c10,u003,Eddie Menuek,"That's very interesting, ya know, 'cause that's exactly what someone who slept with her would say.",Mad,"['Chandler Bing', ""Eddie's ex-girlfriend""]",2
s02,e18,c10,u005,Eddie Menuek,Where's Buddy?,Neutral,['#OTHER#'],1
s02,e18,c10,u006,Chandler Bing,Buddy?,Scared,['#OTHER#'],1
s02,e18,c10,u007,Eddie Menuek,"My fish, Buddy.",Neutral,"['Eddie Menuek', '#OTHER#']",2
s02,e18,c10,u008,Chandler Bing,There was no fish when she dropped it off.,Neutral,"[""Eddie's ex-girlfriend""]",1
s02,e18,c10,u009,Eddie Menuek,"Oh, this is, this is unbelievable. I mean, first you sleep with my ex-girlfriend then you insult my inteligenct by lying about it and then you kill my fish, my Buddy?",Mad,"['Eddie Menuek', 'Chandler Bing', 'Eddie Menuek', 'Chandler Bing', 'Eddie Menuek', 'Chandler Bing', 'Eddie Menuek', 'Eddie Menuek', '#OTHER#']",9
s02,e18,c10,u010,Chandler Bing,Hey I didn't kill your fish. Look Eddie... Would you look at what I'm doin' here. That can't be smart. So we're just gonna take this guy right off ya and put him here in Mr. Pocket. Tangellon?,Mad,['Eddie Menuek'],1
s02,e18,c11,u002,Richard Burke,That's it? That's the giant number you were afraid to tell me?,No emotion available,['Richard Burke'],1
s02,e18,c11,u004,Richard Burke,"Well, that's not bad at all. I mean, you had me thinkin it was like a fleet.",No emotion available,"['Richard Burke', 'Monica Geller', 'Richard Burke']",3
s02,e18,c11,u005,Monica Geller,You really ok with it?,No emotion available,['Richard Burke'],1
s02,e18,c11,u006,Richard Burke,"Oh honey, I'm fine.",No emotion available,"['Monica Geller', 'Richard Burke']",2
s02,e18,c11,u008,Richard Burke,"What? Alright, what about my two?",No emotion available,['Richard Burke'],1
s02,e18,c11,u011,Monica Geller,"And, well, don't you have a lot of wild oats to sew? Or is that what you're doing with me? Oh my God, am I an oat?",No emotion available,"['Richard Burke', 'Monica Geller']",2
s02,e18,c11,u012,Richard Burke,"Honey, you are not an oat. I, I mean I don't know, I, I guess I'm just not an oat guy. I've only slept with women I've been in love with.",No emotion available,"['Richard Burke', 'Richard Burke', 'Richard Burke', 'Richard Burke', 'Richard Burke', 'Richard Burke', 'Richard Burke']",7
s02,e18,c11,u013,Monica Geller,But you've only slept with two people.,No emotion available,['Richard Burke'],1
s02,e18,c11,u016,Richard Burke,Now I do.,No emotion available,['Richard Burke'],1
s02,e18,c11,u017,Rachel Green,"Ross, Ross, please listen to me. Ross, you are so much better for me than Paolo ever was. I mean you care about me, you're loving, you make me laugh.",No emotion available,"['Ross Geller', 'Ross Geller', 'Rachel Green', 'Paolo']",4
s02,e18,c11,u018,Ross Geller,"Oh, hey, if I make you laugh, here's an idea, why don't you invite Paulo over and have a little romp in the sack and I'll just stand in the corner and tell knock-knock jokes.",No emotion available,"['Ross Geller', 'Rachel Green', 'Rachel Green', 'Paolo', 'Ross Geller']",5
s02,e18,c11,u019,Rachel Green,"God, Ross, look, what you and I have is special, all Paolo and I ever had was...",No emotion available,"['Ross Geller', 'Ross Geller', 'Rachel Green', 'Paolo', 'Rachel Green']",5
s02,e18,c11,u020,Ross Geller,"Animal sex, animal sex? So what're you saying, I mean, you're saying that like, there's nothing between us animal at all. I mean there's not even like, uhm, a little animal, not even, not even like, like chipmunk sex?",No emotion available,"['Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",5
s02,e18,c11,u021,Rachel Green,"Ok, Ross, try to hear me. Ok, I, hey, I'm not gonna lie to you. Ok, it was good with Paolo.",No emotion available,"['Rachel Green', 'Rachel Green', 'Ross Geller']",3
s02,e18,c11,u023,Rachel Green,"But, what you and I have is so much better. Ok, we have tenderness, we have intimacy, we connect. Ya know, I swear, this is the best I have ever had.",No emotion available,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",6
s02,e18,c11,u026,Monica Geller,Hi. Richard just told me he loves me.,No emotion available,"['Richard Burke', 'Monica Geller', 'Richard Burke', 'Monica Geller']",4
s02,e18,c11,u027,Rachel Green,"Oh my God, honey that's great.",No emotion available,['Monica Geller'],1
s02,e18,c11,u028,Monica Geller,I know. I just can't find...,No emotion available,['Monica Geller'],1
s02,e18,c11,u030,Monica Geller,You need one too?,No emotion available,['Rachel Green'],1
s02,e18,c11,u033,Richard Burke,Monica.,No emotion available,['Monica Geller'],1
s02,e18,c11,u034,Monica Geller,"Hi. Uh, we'll be right there, we're just trying to decide something.",No emotion available,"['Rachel Green', 'Monica Geller', 'Rachel Green', 'Monica Geller']",4
s02,e18,c11,u036,Richard Burke,Hey. They're just trying to decide somehting.,No emotion available,"['Ross Geller', 'Richard Burke', 'Rachel Green', 'Monica Geller']",4
s02,e18,c11,u037,Ross Geller,"Good, good, good. So, is uh, was your moustache, did, used to be different?",No emotion available,['Richard Burke'],1
s02,e18,c11,u039,Ross Geller,"Oh. How do you uh, ya know, keep it so neat?",No emotion available,"['Richard Burke', 'Richard Burke']",2
s02,e18,c11,u040,Richard Burke,I have a little comb.,No emotion available,['Richard Burke'],1
s02,e18,c11,u041,Ross Geller,Oh. And what do you call that?,No emotion available,['Richard Burke'],1
s02,e18,c11,u043,Rachel Green,"Ok, I, I will do your laundry for one month.",No emotion available,"['Rachel Green', 'Rachel Green', 'Monica Geller']",3
s02,e18,c11,u045,Rachel Green,"Ok, ok, ok, I will, I will, I, hey, I will clean the apartment for two months.",No emotion available,"['Rachel Green', 'Rachel Green', 'Rachel Green', 'Rachel Green']",4
s02,e18,c11,u046,Monica Geller,"Alright, I tell you what, I'll give this to you now if you can tell me where we keep the dustpan.",No emotion available,"['Monica Geller', 'Rachel Green', 'Monica Geller', 'Rachel Green', 'Rachel Green', 'Monica Geller', 'Rachel Green', 'Monica Geller']",8
s02,e18,c11,u048,Ross Geller,So were you in Nam?,No emotion available,['Richard Burke'],1
s02,e18,c11,u054,Richard Burke,"No. You have got it completely wrong. John Savage was deerhunter, no legs, John Voit was coming home, couldn't feel his legs.",No emotion available,['Ross Geller'],1
s02,e18,c11,u055,Ross Geller,"No, no way. You've got it totally the other way around my friend. John Voit was...",No emotion available,"['Richard Burke', 'Ross Geller']",2
s02,e18,c11,u056,Rachel Green,Honey.,No emotion available,['Ross Geller'],1
s02,e18,c11,u058,Richard Burke,Shall we?,No emotion available,"['Richard Burke', 'Monica Geller']",2
s02,e18,c11,u059,Monica Geller,"It's not gonna happen. They're doing it tonight, we can do it tomorrow.",No emotion available,"['Ross Geller', 'Rachel Green', 'Richard Burke', 'Monica Geller']",4
s02,e18,c11,u060,Richard Burke,"Uh, in the future, if I could see the schedule beforehand...",No emotion available,['Richard Burke'],1
s02,e18,c12,u002,Chandler Bing,"So, when I woke up this morning, he'd stolen all the insoles out of my shoes.",No emotion available,"['Chandler Bing', 'Eddie Menuek', 'Chandler Bing']",3
s02,e18,c12,u004,Chandler Bing,Because he thinks I slept with his ex-girlfriend and killed his fish.,No emotion available,"['Eddie Menuek', 'Chandler Bing', 'Eddie Menuek', 'Eddie Menuek']",4
s02,e18,c12,u005,Phoebe Buffay,Why would you kill his fish?,No emotion available,"['Chandler Bing', 'Eddie Menuek']",2
s02,e18,c12,u006,Chandler Bing,"Because sometimes, Phoebe after you sleep with someone, you have to kill the fish.",No emotion available,"['Phoebe Buffay', '#GENERAL#', 'Phoebe Buffay', '#GENERAL#', 'Phoebe Buffay']",5
s02,e18,c12,u007,Rachel Green,"Chandler honey, I'm sorry. Ok, can we watch Joey's show now please?",No emotion available,"['Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing', 'Joey Tribbiani']",6
s02,e18,c12,u009,Monica Geller,"Wait, he's not here yet.",No emotion available,['Joey Tribbiani'],1
s02,e18,c12,u010,Rachel Green,"So, he's on the show, he knows what happens.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani']",2
s02,e18,c12,u013,Chandler Bing,"Oh, I'm fine about my problem now, by the way.",No emotion available,"['Chandler Bing', 'Chandler Bing']",2
s02,e18,c12,u015,Dr. Drake Ramoray,"Amber, I want you to know that I'll always be there for you, as a friend and as your brother.",No emotion available,"['Amber', 'Dr. Remore', 'Amber', 'Dr. Remore', 'Amber', 'Dr. Remore', 'Amber']",7
s02,e18,c12,u016,Amber,Oh Drake.,No emotion available,['Dr. Remore'],1
s02,e18,c12,u018,Dr. Drake Ramoray,Some guys are just lucky I guess.,No emotion available,['Dr. Remore'],1
s02,e18,c12,u019,Intercom,"Dr. Remore, report to first floor emergency, stat.",No emotion available,['Dr. Remore'],1
s02,e18,c12,u021,Dr. Horton,"No, no, they only said you.",No emotion available,"['#GENERAL#', 'Intercom', 'Dr. Remore']",3
s02,e18,c12,u023,Amber,I love you Drake.,No emotion available,"['Amger', 'Dr. Remore', 'Dr. Remore']",3
s02,e18,c12,u025,Amber,"Drake, look out.",No emotion available,['Dr. Remore'],1
s02,e18,c12,u027,Monica Geller,Did they just kill off Joey?,No emotion available,"['#GENERAL#', 'Joey Tribbiani']",2
s02,e18,c13,u003,Rachel Green,Joey.,Neutral,['Joey Tribbiani'],1
s02,e18,c13,u004,Ross Geller,Open up. We want to talk to you.,Neutral,"['Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing', 'Joey Tribbiani']",6
s02,e18,c13,u005,Joey Tribbiani,I don't feel like talkin.,Sad,['Joey Tribbiani'],1
s02,e18,c13,u006,Rachel Green,"Oh c'mon Joey, we care about you.",Peaceful,"['Joey Tribbiani', 'Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing', 'Joey Tribbiani']",7
s02,e18,c13,u007,Chandler Bing,We're worried about you.,Peaceful,"['Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing', 'Joey Tribbiani']",6
s02,e18,c13,u008,Monica Geller,And some of us really have to pee.,Mad,"['Ross Geller', 'Joey Tribbiani', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",5
s02,e18,c13,u009,Monica Geller,Sorry Joey,Sad,['Joey Tribbiani'],1
s02,e18,c13,u011,Phoebe Buffay,"Listen, sorry about your death, that really sucks.",Peaceful,['Joey Tribbiani'],1
s02,e18,c13,u012,Chandler Bing,We came over as soon as we saw.,Peaceful,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing', 'Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",12
s02,e18,c13,u013,Ross Geller,How could you not tell us?,Sad,"['Joey Tribbiani', 'Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",6
s02,e18,c13,u014,Joey Tribbiani,"I don't know, I was kinda hopin' no one would ever find out.",Sad,"['Joey Tribbiani', 'Joey Tribbiani', '#GENERAL#']",3
s02,e18,c13,u015,Rachel Green,"Well, maybe they can find a way to bring you back.",Powerful,"['#GENERAL#', 'Joey Tribbiani']",2
s02,e18,c13,u017,Phoebe Buffay,"But Joey, you're gonna be fine. You don't need that show, it was just a dumb soap opera.",Powerful,['Joey Tribbiani'],1
s02,e18,c13,u018,Joey Tribbiani,"Phoebe, this was the greatest thing that ever happened to me.",Sad,"['Phoebe Buffay', 'Joey Tribbiani']",2
s02,e18,c13,u019,Phoebe Buffay,"Yes, I was going to incorporate that. Oh good, here's Monica, she'll have something nice to say.",Powerful,"['Monica Geller', 'Monica Geller']",2
s02,e18,c13,u021,Chandler Bing,It's gonna be ok. You know that?,Peaceful,['Joey Tribbiani'],1
s02,e18,c13,u022,Joey Tribbiani,"No, I don't. It's like, ya know, you work your whole life for somethin' and you think that when you get it it's never gonna be as good as you thought it would be. But this so was. Ya know, it changed everything. Like the other day, I got this credit card application, and I was pre- approved. Huh? I've never been pre-approved for anything in my life.",Sad,"['#OTHER#', 'Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani']",6
s02,e18,c13,u023,Chandler Bing,I'm sorry man.,Peaceful,"['Chandler Bing', 'Joey Tribbiani']",2
s02,e18,c13,u024,Rachel Green,"Yeah, Joey honey, I don't know if this'll mean anything to you but you'll always be pre-approved with us.",Joyful,"['Rachel Green', 'Joey Tribbiani', 'Joey Tribbiani', 'Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",8
s02,e18,c13,u025,Joey Tribbiani,"No, that means nothin to me.",Sad,['Joey Tribbiani'],1
s02,e18,c14,u006,Chandler Bing,"Listen Eddie, um, I've been thinking about our current living situation and uh, why are you smiling?",Scared,"['Eddie Menuek', 'Chandler Bing', 'Eddie Menuek', 'Chandler Bing', 'Eddie Menuek']",5
s02,e18,c14,u009,Eddie Menuek,What's you point man?,Powerful,"['Chandler Bing', 'Chandler Bing']",2
s02,e18,c14,u010,Chandler Bing,"Ok, good night. You big freak of nature.",Scared,['Eddie Menuek'],1
s02,e18,c15,u008,Richard Burke,Let's never speak of this.,Scared,"['Ross Geller', 'Richard Burke']",2
s02,e18,c15,u009,Ross Geller,You got it.,Neutral,"['Richard Burke', '#OTHER#']",2
s02,e19,c01,u004,Eddie Menuek,"Nothin' roomie, just watchin' you sleep.",Neutral,['Chandler Bing'],1
s02,e19,c01,u006,Eddie Menuek,"Makes me feel um, peaceful, heh-heh, please.",Neutral,['Eddie Menuek'],1
s02,e19,c01,u007,Chandler Bing,I can't sleep now.,Neutral,['Chandler Bing'],1
s02,e19,c01,u008,Eddie Menuek,You want me to sing?,Neutral,"['Chandler Bing', 'Eddie Menuek']",2
s02,e19,c01,u009,Chandler Bing,"No, look, that's it, it's over, I want you out, I want you out of the apartment now.",Mad,"['Chandler Bing', 'Eddie Menuek', 'Chandler Bing', 'Eddie Menuek']",4
s02,e19,c01,u010,Eddie Menuek,"Woah, woah, woah, what're, what're you talkin' about man.",Neutral,"['Chandler Bing', 'Chandler Bing']",2
s02,e19,c01,u011,Chandler Bing,Hannibal Lecter...better roommate than you.,Mad,"['Hannibal Lecter', 'Eddie Menuek']",2
s02,e19,c01,u012,Eddie Menuek,"No. See now I don't think you're being fair. I mean one night you see me and you get scared, I mean, what about all the other nights when you don't see me, huh? What about last night when you went and got a drink of water and I was nice enough to hide behind the door, what's that about, huh?",Neutral,"['Eddie Menuek', 'Chandler Bing']",2
s02,e19,c01,u013,Chandler Bing,I didn't realize that.,Neutral,['Chandler Bing'],1
s02,e19,c01,u016,Eddie Menuek,"Ok, you really want me out?",Sad,"['Chandler Bing', 'Eddie Menuek']",2
s02,e19,c01,u018,Eddie Menuek,"Ok, then I want to hear you say it, I, I want to hear you say you want me out.",Neutral,"['Eddie Menuek', 'Chandler Bing', 'Eddie Menuek', 'Eddie Menuek', 'Chandler Bing', 'Chandler Bing', 'Eddie Menuek']",7
s02,e19,c01,u019,Chandler Bing,I want you out.,Neutral,"['Chandler Bing', 'Eddie Menuek']",2
s02,e19,c01,u020,Eddie Menuek,"No no no, I wanna hear it from your lips.",Neutral,"['Eddie Menuek', 'Chandler Bing']",2
s02,e19,c01,u021,Chandler Bing,Where did you hear it from before?,Neutral,['Eddie Menuek'],1
s02,e19,c01,u022,Eddie Menuek,"Oh, right, all right, you know what pallie I understand, consider me gone, you know what, I'll be out by the time you get home from work tomorrow.",Mad,"['Chandler Bing', 'Eddie Menuek', 'Chandler Bing', 'Eddie Menuek']",4
s02,e19,c01,u023,Eddie Menuek,I heard that.,Neutral,['Eddie Menuek'],1
s02,e19,c02,u004,Rachel Green,"Hey. Whe-ell, look at you, finally got that time machine workin' huh?",No emotion available,['Joey Tribbiani'],1
s02,e19,c02,u005,Joey Tribbiani,"Seriously, you like it? This guy was sellin' them on 8th avenue and I looked at 'em and I though, you know what I don't have?",No emotion available,"['Man 1', 'Non-Entity', 'Joey Tribbiani', 'Joey Tribbiani', '#GENERAL#', 'Rachel Green', 'Joey Tribbiani']",7
